Time_s,Raw_EMG,Envelope_EMG,label
48.5248,-38.0,168.0,1
48.5298,-113.0,168.0,1
48.5348,44.0,166.0,1
48.5396,38.0,164.0,1
48.5448,-24.0,160.0,1
48.5498,23.0,160.0,1
48.5547,-22.0,154.0,1
48.5598,-90.0,154.0,1
48.5648,49.0,150.0,1
48.5697,158.0,148.0,1
48.5747,-13.0,148.0,1
48.5799,-184.0,148.0,1
48.5847,-57.0,148.0,1
48.5898,140.0,150.0,1
48.5947,81.0,150.0,1
48.5997,-74.0,150.0,1
48.6047,-31.0,150.0,1
48.6098,68.0,150.0,1
48.6149,-23.0,150.0,1
48.6196,-109.0,152.0,1
48.6246,18.0,152.0,1
48.6296,113.0,154.0,1
48.6347,22.0,154.0,1
48.6396,-53.0,154.0,1
48.6446,-41.0,154.0,1
48.6496,-21.0,152.0,1
48.6546,23.0,152.0,1
48.6596,62.0,152.0,1
48.6647,16.0,152.0,1
48.6699,-51.0,152.0,1
48.6747,-40.0,150.0,1
48.6797,14.0,150.0,1
48.6849,21.0,150.0,1
