Time_s,Raw_EMG,Envelope_EMG
1.4455,44.0,238.0
1.4513,-88.0,238.0
1.4556,-33.0,238.0
1.4605,57.0,238.0
1.4655,55.0,238.0
1.4707,-21.0,236.0
1.4757,-71.0,236.0
1.4805,0.0,234.0
1.4858,55.0,232.0
1.4905,0.0,232.0
1.4956,-24.0,228.0
1.5008,12.0,228.0
1.5058,5.0,224.0
1.5106,-9.0,224.0
1.5156,28.0,222.0
1.5205,-33.0,222.0
1.5255,-101.0,222.0
1.5305,96.0,218.0
1.5364,141.0,220.0
1.5408,-151.0,218.0
1.5456,-79.0,218.0
1.5505,190.0,214.0
1.5558,-24.0,214.0
1.5607,-187.0,210.0
1.5656,76.0,210.0
1.5706,129.0,208.0
1.5756,-68.0,208.0
1.5805,-59.0,208.0
1.5855,48.0,210.0
1.5906,19.0,208.0
1.5957,-30.0,208.0
1.6006,7.0,204.0
1.6056,0.0,204.0
1.6107,-49.0,202.0
1.6157,22.0,200.0
1.6206,94.0,200.0
1.6256,12.0,200.0
1.6308,-115.0,200.0
1.636,-108.0,200.0
1.6405,92.0,202.0
1.6461,182.0,202.0
1.6507,-35.0,204.0
1.6557,-156.0,204.0
1.6605,-5.0,204.0
1.6656,46.0,204.0
1.6706,-20.0,200.0
1.6757,59.0,200.0
1.6806,90.0,196.0
1.6855,-93.0,194.0
1.6905,-95.0,192.0
1.6955,84.0,190.0
1.7009,-11.0,186.0
1.706,-111.0,188.0
1.7106,125.0,186.0
1.7156,190.0,186.0
1.7205,-127.0,186.0
1.7255,-248.0,186.0
1.7311,41.0,184.0
1.7356,205.0,184.0
1.7406,13.0,184.0
1.7455,-61.0,182.0
1.7505,18.0,178.0
1.7557,-89.0,176.0
1.7612,-66.0,172.0
1.7657,156.0,172.0
1.7706,51.0,170.0
1.7755,-139.0,170.0
1.7806,13.0,168.0
1.7855,77.0,168.0
1.7908,-74.0,170.0
1.7957,5.0,170.0
1.8005,130.0,172.0
1.8056,-65.0,172.0
1.8106,-191.0,174.0
1.8159,38.0,174.0
1.8209,196.0,176.0
1.8257,61.0,174.0
1.8305,-87.0,174.0
1.8356,-117.0,172.0
1.8413,-58.0,172.0
1.8455,69.0,172.0
1.8508,129.0,174.0
1.8556,8.0,172.0
